Strategy 1,Strategy 2,Strategy 3,Strategy 4,Strategy 5,Strategy 6,Strategy 7,Action,Number of Alerts,Sum of alert weights,Reward,Done,Timestamp
True,True,True,True,False,True,True,0,0,0,4,False,2023-12-16 12:48:46.057161
True,True,True,True,False,True,True,0,0,0,4,False,2023-12-16 12:49:01.102536
True,True,True,True,False,True,True,0,0,0,4,False,2023-12-16 12:49:16.141165
True,False,True,True,False,True,True,2,1,5,-25,False,2023-12-16 12:49:31.176445
True,True,True,True,False,True,True,2,0,0,4,False,2023-12-16 12:49:46.230335
True,True,True,True,False,True,True,0,0,0,4,False,2023-12-16 12:50:01.272236
True,True,True,True,False,True,True,0,0,0,4,False,2023-12-16 12:50:16.306034
True,True,True,True,False,True,True,0,0,0,4,False,2023-12-16 12:50:31.347021
True,True,True,False,False,True,True,4,1,2,-13,False,2023-12-16 12:50:46.381208
True,True,True,False,False,True,True,0,1,2,-13,False,2023-12-16 12:51:01.433208
True,True,True,True,False,True,True,4,0,0,4,False,2023-12-16 12:51:16.468995
True,True,True,True,False,True,True,0,0,0,4,False,2023-12-16 12:51:31.505259
True,True,True,True,False,True,True,0,0,0,4,False,2023-12-16 12:51:46.547291
True,True,True,True,False,True,True,0,0,0,4,False,2023-12-16 12:52:01.586518
True,True,True,True,False,True,True,0,0,0,4,False,2023-12-16 12:52:16.621124
True,True,True,True,False,True,True,0,0,0,4,False,2023-12-16 12:52:31.658346
True,True,True,True,False,True,True,0,0,0,4,False,2023-12-16 12:52:46.696404
True,True,True,True,False,True,True,0,0,0,4,False,2023-12-16 12:53:01.750688
True,True,True,True,False,True,True,0,0,0,4,False,2023-12-16 12:53:16.790779
True,True,True,True,False,False,True,6,0,0,5,True,2023-12-16 12:53:31.826602
False,False,False,False,False,False,False,0,7,19,-76,False,2023-12-16 12:53:46.886967
False,False,False,False,True,False,False,5,6,18,-73,False,2023-12-16 12:54:01.962708
False,False,False,False,False,False,False,5,7,19,-76,False,2023-12-16 12:54:17.006675
False,False,False,False,False,False,False,0,7,19,-76,False,2023-12-16 12:54:32.050529
False,False,False,True,False,False,False,4,6,17,-69,False,2023-12-16 12:54:47.102195
False,False,False,True,False,False,False,0,6,17,-69,False,2023-12-16 12:55:02.162487
False,False,True,True,False,False,False,3,4,14,-58,False,2023-12-16 12:55:17.214769
False,False,True,False,False,False,False,4,5,16,-65,False,2023-12-16 12:55:32.254447
False,False,True,True,False,False,False,4,4,14,-58,False,2023-12-16 12:55:47.290586
False,False,True,True,False,True,False,6,2,10,-43,False,2023-12-16 12:56:02.350919
False,False,True,True,False,True,True,7,2,10,-44,False,2023-12-16 12:56:17.390579
False,False,True,True,False,True,False,7,2,10,-43,False,2023-12-16 12:56:32.437180
True,False,True,True,False,True,False,1,2,6,-28,False,2023-12-16 12:56:47.479110
True,False,False,True,False,True,False,3,2,6,-27,False,2023-12-16 12:57:02.531426
True,False,False,True,True,True,False,5,1,5,-24,False,2023-12-16 12:57:17.577157
True,True,False,True,True,True,False,2,0,0,5,True,2023-12-16 12:57:32.612091
False,False,False,False,True,False,False,5,6,18,-73,False,2023-12-16 12:57:47.666330
False,False,False,True,True,False,False,4,5,16,-66,False,2023-12-16 12:58:02.719177
False,True,False,True,True,False,False,2,3,9,-39,False,2023-12-16 12:58:17.770615
False,True,False,False,True,False,False,4,4,11,-46,False,2023-12-16 12:58:32.826290
False,True,False,False,True,False,True,7,2,7,-31,False,2023-12-16 12:58:47.865206
True,True,False,False,True,False,True,1,1,2,-12,False,2023-12-16 12:59:02.914126
True,True,True,False,True,False,True,3,1,2,-13,False,2023-12-16 12:59:17.953197
True,True,True,False,True,False,True,0,1,2,-13,False,2023-12-16 12:59:32.988020
True,True,True,True,True,False,True,4,0,0,4,False,2023-12-16 12:59:48.053826
True,True,True,False,True,False,True,4,1,2,-13,False,2023-12-16 13:00:03.099077
True,True,True,True,True,False,True,4,0,0,4,False,2023-12-16 13:00:18.142639
True,True,True,True,True,False,False,7,1,2,-13,False,2023-12-16 13:00:33.186208
True,True,True,True,True,False,False,0,2,4,-21,False,2023-12-16 13:00:48.223433
True,True,True,True,True,True,False,6,0,0,4,False,2023-12-16 13:01:03.269638
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:01:18.309116
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:01:33.361181
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:01:48.399859
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:02:03.453913
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:02:18.506634
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:02:33.549052
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:02:48.585122
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:03:03.630570
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:03:18.670358
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:03:33.707731
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:03:48.745557
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:04:03.789121
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:04:18.830407
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:04:33.866387
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:04:48.914627
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:05:03.969696
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:05:19.026057
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:05:34.066011
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:05:49.102872
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:06:04.146253
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:06:19.189248
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:06:34.225602
True,True,True,True,True,False,False,6,1,2,-13,False,2023-12-16 13:06:49.270507
True,True,True,True,True,True,False,6,0,0,4,False,2023-12-16 13:07:04.317147
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:07:19.354005
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:07:34.394884
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:07:49.437136
True,True,True,True,True,False,False,6,2,4,-21,False,2023-12-16 13:08:04.471894
True,True,True,True,True,True,False,6,0,0,4,False,2023-12-16 13:08:19.511747
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:08:34.554564
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:08:49.602141
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:09:04.637992
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:09:19.676870
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:09:34.719147
True,True,True,True,True,True,True,7,0,0,3,False,2023-12-16 13:09:49.760644
True,True,False,True,True,True,True,3,0,0,4,False,2023-12-16 13:10:04.807899
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 13:10:19.850195
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 13:10:34.890417
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 13:10:49.942894
True,True,True,True,True,True,True,3,0,0,3,False,2023-12-16 13:11:04.980676
True,True,False,True,True,True,True,3,0,0,4,False,2023-12-16 13:11:20.033326
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 13:11:35.073310
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 13:11:50.118623
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 13:12:05.162569
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 13:12:20.202433
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 13:12:35.253562
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 13:12:50.300997
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 13:13:05.341110
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 13:13:20.381880
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 13:13:35.425589
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 13:13:50.476367
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 13:14:05.517155
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 13:14:20.570941
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 13:14:35.617092
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 13:14:50.665026
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 13:15:05.707648
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 13:15:20.748152
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 13:15:35.788546
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 13:15:50.823552
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 13:16:05.871349
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 13:16:20.910120
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 13:16:35.946567
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 13:16:50.989685
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 13:17:06.033134
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 13:17:21.069121
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 13:17:36.111894
True,True,False,True,True,True,False,7,0,0,5,True,2023-12-16 13:17:51.149824
False,False,False,False,False,False,False,0,7,19,-76,False,2023-12-16 13:18:06.195179
True,False,False,False,False,False,False,1,6,14,-57,False,2023-12-16 13:18:21.234591
False,False,False,False,False,False,False,1,7,19,-76,False,2023-12-16 13:18:36.282673
True,False,False,False,False,False,False,1,5,12,-49,False,2023-12-16 13:18:51.330847
True,False,False,False,False,False,True,7,3,8,-34,False,2023-12-16 13:19:06.381956
True,False,False,False,True,False,True,5,2,7,-31,False,2023-12-16 13:19:21.427065
True,False,True,False,True,False,True,3,2,7,-32,False,2023-12-16 13:19:36.473943
True,True,True,False,True,False,True,2,1,2,-13,False,2023-12-16 13:19:51.514035
True,True,True,True,True,False,True,4,0,0,4,False,2023-12-16 13:20:06.560720
True,True,True,True,True,True,True,6,0,0,3,False,2023-12-16 13:20:21.603853
True,True,False,True,True,True,True,3,0,0,4,False,2023-12-16 13:20:36.669209
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 13:20:51.714474
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 13:21:06.756498
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 13:21:21.793131
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 13:21:36.842767
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 13:21:51.889936
False,True,False,True,True,True,True,1,1,5,-25,False,2023-12-16 13:22:06.927134
False,True,False,True,True,True,True,0,1,5,-25,False,2023-12-16 13:22:21.975462
True,True,False,True,True,True,True,1,0,0,4,False,2023-12-16 13:22:37.017376
True,True,True,True,True,True,True,3,0,0,3,False,2023-12-16 13:22:52.058695
True,True,False,True,True,True,True,3,0,0,4,False,2023-12-16 13:23:07.098275
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 13:23:22.147845
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 13:23:37.197801
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 13:23:52.250580
True,True,False,False,True,True,True,4,1,2,-13,False,2023-12-16 13:24:07.294366
True,True,False,False,True,True,False,7,1,2,-12,False,2023-12-16 13:24:22.341157
True,True,True,False,True,True,False,3,1,2,-13,False,2023-12-16 13:24:37.376398
True,True,True,True,True,True,False,4,0,0,4,False,2023-12-16 13:24:52.419228
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:25:07.455312
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:25:22.490407
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:25:37.526412
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:25:52.569184
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:26:07.605135
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:26:22.646601
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:26:37.686259
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:26:52.722387
True,True,True,False,True,True,False,4,1,2,-13,False,2023-12-16 13:27:07.761381
True,True,True,True,True,True,False,4,0,0,4,False,2023-12-16 13:27:22.795488
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:27:37.841151
True,True,True,False,True,True,False,4,1,2,-13,False,2023-12-16 13:27:52.875837
True,True,True,True,True,True,False,4,0,0,4,False,2023-12-16 13:28:07.913578
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:28:22.955601
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:28:37.995273
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:28:53.038230
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:29:08.078396
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:29:23.125767
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:29:38.167077
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:29:53.208762
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:30:08.254513
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:30:23.302755
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:30:38.345894
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:30:53.386416
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:31:08.430309
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:31:23.469904
False,True,True,True,True,True,False,1,1,5,-25,False,2023-12-16 13:31:38.507801
False,True,True,True,True,False,False,6,3,9,-40,False,2023-12-16 13:31:53.545951
False,True,True,True,True,False,True,7,1,5,-25,False,2023-12-16 13:32:08.590524
False,True,True,True,False,False,True,5,1,5,-24,False,2023-12-16 13:32:23.626580
False,False,True,True,False,False,True,2,2,10,-43,False,2023-12-16 13:32:38.675727
False,False,True,True,False,False,True,0,2,10,-43,False,2023-12-16 13:32:53.722572
False,False,True,True,False,True,True,6,2,10,-44,False,2023-12-16 13:33:08.800957
False,True,True,True,False,True,True,2,1,5,-25,False,2023-12-16 13:33:23.840737
True,True,True,True,False,True,True,1,1,1,-10,False,2023-12-16 13:33:38.886544
True,True,True,True,False,True,True,0,1,1,-10,False,2023-12-16 13:33:53.937151
True,True,True,True,False,True,True,0,1,1,-10,False,2023-12-16 13:34:08.972951
True,True,True,True,False,True,True,0,1,1,-10,False,2023-12-16 13:34:24.021398
True,True,True,True,False,True,True,0,1,1,-10,False,2023-12-16 13:34:39.065049
True,True,True,True,False,True,True,0,1,1,-10,False,2023-12-16 13:34:54.102688
True,True,True,True,False,True,True,0,1,1,-10,False,2023-12-16 13:35:09.151147
True,True,True,True,False,False,True,6,1,1,-9,False,2023-12-16 13:35:24.194541
True,True,True,True,True,False,True,5,0,0,4,False,2023-12-16 13:35:39.236868
True,True,True,True,True,True,True,6,0,0,3,False,2023-12-16 13:35:54.278960
True,True,False,True,True,True,True,3,0,0,4,False,2023-12-16 13:36:09.325071
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 13:36:24.364816
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 13:36:39.409184
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 13:36:54.455330
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 13:37:09.499016
True,False,False,True,True,True,True,2,1,5,-25,False,2023-12-16 13:37:24.538048
True,True,False,True,True,True,True,2,0,0,4,False,2023-12-16 13:37:39.577075
True,True,False,True,True,True,False,7,0,0,5,True,2023-12-16 13:37:54.640140
False,False,False,False,False,False,False,0,7,19,-76,False,2023-12-16 13:38:09.694249
True,False,False,False,False,False,False,1,6,14,-57,False,2023-12-16 13:38:24.738130
True,False,False,False,False,False,False,0,6,14,-57,False,2023-12-16 13:38:39.779822
True,True,False,False,False,False,False,2,5,9,-38,False,2023-12-16 13:38:54.826700
True,True,False,False,False,True,False,6,2,3,-15,False,2023-12-16 13:39:09.866942
True,True,True,False,False,True,False,3,2,3,-16,False,2023-12-16 13:39:24.906629
True,False,True,False,False,True,False,2,3,8,-35,False,2023-12-16 13:39:39.946938
True,False,False,False,False,True,False,3,3,8,-34,False,2023-12-16 13:39:54.991769
True,False,False,False,False,True,True,7,3,8,-35,False,2023-12-16 13:40:10.037328
True,False,False,True,False,True,True,4,2,6,-28,False,2023-12-16 13:40:25.086941
True,True,False,True,False,True,True,2,1,1,-9,False,2023-12-16 13:40:40.133981
True,True,False,True,True,True,True,5,0,0,4,False,2023-12-16 13:40:55.170894
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 13:41:10.209220
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 13:41:25.253855
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 13:41:40.286891
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 13:41:55.331033
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 13:42:10.366933
True,True,False,True,False,True,True,5,1,1,-9,False,2023-12-16 13:42:25.403119
True,True,False,True,True,True,True,5,0,0,4,False,2023-12-16 13:42:40.442130
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 13:42:55.481484
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 13:43:10.525274
True,True,False,True,False,True,True,5,1,1,-9,False,2023-12-16 13:43:25.570916
True,True,False,True,True,True,True,5,0,0,4,False,2023-12-16 13:43:40.606866
False,True,False,True,True,True,True,1,1,5,-25,False,2023-12-16 13:43:55.659793
True,True,False,True,True,True,True,1,0,0,4,False,2023-12-16 13:44:10.698892
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 13:44:25.738144
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 13:44:40.782995
True,True,False,True,True,False,True,6,0,0,5,True,2023-12-16 13:44:55.835025
False,False,False,False,False,False,False,0,7,19,-76,False,2023-12-16 13:45:10.893696
True,False,False,False,False,False,False,1,6,14,-57,False,2023-12-16 13:45:25.931808
True,False,False,False,False,True,False,6,3,8,-34,False,2023-12-16 13:45:40.973288
True,False,True,False,False,True,False,3,2,7,-31,False,2023-12-16 13:45:56.020163
True,False,True,False,True,True,False,5,2,7,-32,False,2023-12-16 13:46:11.060583
True,False,False,False,True,True,False,3,2,7,-31,False,2023-12-16 13:46:26.107744
True,False,False,False,True,False,False,6,4,11,-46,False,2023-12-16 13:46:41.159165
True,True,False,False,True,False,False,2,3,6,-27,False,2023-12-16 13:46:56.202400
True,True,True,False,True,False,False,3,3,6,-28,False,2023-12-16 13:47:11.267013
False,True,True,False,True,False,False,1,4,11,-47,False,2023-12-16 13:47:26.317176
False,True,True,False,False,False,False,5,4,11,-46,False,2023-12-16 13:47:41.357821
False,True,True,False,True,False,False,5,4,11,-47,False,2023-12-16 13:47:56.413106
True,True,True,False,True,False,False,1,3,6,-28,False,2023-12-16 13:48:11.455136
True,True,True,True,True,False,False,4,2,4,-21,False,2023-12-16 13:48:26.502933
True,True,True,True,True,True,False,6,0,0,4,False,2023-12-16 13:48:41.541242
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:48:56.575357
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:49:11.615401
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:49:26.658254
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:49:41.711359
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:49:56.750050
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:50:11.793464
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:50:26.831339
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:50:41.882802
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:50:56.933755
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:51:11.978678
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:51:27.019297
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:51:42.059141
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:51:57.102384
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:52:12.143002
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:52:27.182359
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:52:42.231074
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:52:57.267371
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:53:12.303020
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 13:53:27.346344
True,True,True,True,True,True,True,7,0,0,3,False,2023-12-16 13:53:42.387093
True,True,False,True,True,True,True,3,0,0,4,False,2023-12-16 13:53:57.432940
True,True,False,True,True,True,False,7,0,0,5,True,2023-12-16 13:54:12.494108
False,False,False,False,False,False,False,0,5,15,-60,False,2023-12-16 13:54:27.552713
True,False,False,False,False,False,False,1,5,12,-49,False,2023-12-16 13:54:42.605768
True,False,False,False,False,False,True,7,3,8,-34,False,2023-12-16 13:54:57.651342
True,False,False,False,False,False,True,0,3,8,-34,False,2023-12-16 13:55:12.697331
False,False,False,False,False,False,True,1,4,13,-53,False,2023-12-16 13:55:27.741550
True,False,False,False,False,False,True,1,3,8,-34,False,2023-12-16 13:55:42.815653
True,True,False,False,False,False,True,2,3,4,-19,False,2023-12-16 13:55:57.853286
True,False,False,False,False,False,True,2,3,8,-34,False,2023-12-16 13:56:12.909353
True,False,False,False,False,False,False,7,5,12,-49,False,2023-12-16 13:56:27.961261
True,False,False,True,False,False,False,4,4,10,-42,False,2023-12-16 13:56:43.005689
True,False,True,True,False,False,False,3,4,10,-43,False,2023-12-16 13:56:58.048502
True,False,True,True,False,True,False,6,2,6,-28,False,2023-12-16 13:57:13.091975
True,False,True,False,False,True,False,4,3,8,-35,False,2023-12-16 13:57:28.138657
True,False,True,False,False,False,False,6,5,12,-50,False,2023-12-16 13:57:43.175040
True,False,True,False,False,True,False,6,3,8,-35,False,2023-12-16 13:57:58.231414
False,False,True,False,False,True,False,1,3,12,-50,False,2023-12-16 13:58:13.279402
False,False,True,False,False,False,False,6,3,12,-49,False,2023-12-16 13:58:28.321995
True,False,True,False,False,False,False,1,6,14,-58,False,2023-12-16 13:58:43.363262
True,False,True,True,False,False,False,4,5,12,-51,False,2023-12-16 13:58:58.405497
True,True,True,True,False,False,False,2,3,5,-24,False,2023-12-16 13:59:13.447023
True,True,False,True,False,False,False,3,3,5,-23,False,2023-12-16 13:59:28.496465
True,True,False,True,True,False,False,5,2,4,-20,False,2023-12-16 13:59:43.553259
True,True,True,True,True,False,False,3,2,4,-21,False,2023-12-16 13:59:58.595998
True,True,True,True,True,True,False,6,0,0,4,False,2023-12-16 14:00:13.634495
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 14:00:28.677112
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 14:00:43.739855
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 14:00:58.789406
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 14:01:13.833253
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 14:01:28.875496
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 14:01:43.922682
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 14:01:58.966020
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 14:02:14.006342
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 14:02:29.059867
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 14:02:44.101636
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 14:02:59.139097
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 14:03:14.188859
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 14:03:29.227809
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 14:03:44.269247
True,True,True,True,True,True,False,0,0,0,4,False,2023-12-16 14:03:59.309172
True,True,True,True,True,True,True,7,0,0,3,False,2023-12-16 14:04:14.350249
True,True,True,True,False,True,True,5,1,1,-10,False,2023-12-16 14:04:29.399129
True,True,True,True,False,True,True,0,1,1,-10,False,2023-12-16 14:04:44.442034
True,True,True,True,True,True,True,5,0,0,3,False,2023-12-16 14:04:59.483164
True,True,False,True,True,True,True,3,0,0,4,False,2023-12-16 14:05:14.518712
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:05:29.575107
True,True,False,True,False,True,True,5,1,1,-9,False,2023-12-16 14:05:44.618059
True,True,False,True,True,True,True,5,0,0,4,False,2023-12-16 14:05:59.657991
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:06:14.699091
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:06:29.742498
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:06:44.790314
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:06:59.830006
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:07:14.886994
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:07:29.927303
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:07:44.969433
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:08:00.037556
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:08:15.079181
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:08:30.134735
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:08:45.174724
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:09:00.226274
True,True,False,True,True,True,True,0,0,0,4,False,2023-12-16 14:09:15.283435
True,True,False,True,True,False,True,6,0,0,5,True,2023-12-16 14:09:30.330591
False,False,False,False,False,False,False,0,7,19,-76,False,2023-12-16 14:09:45.371096
True,False,False,False,False,False,False,1,5,12,-49,False,2023-12-16 14:10:00.413220
True,False,False,False,True,False,False,5,4,11,-46,False,2023-12-16 14:10:15.453346
True,False,False,False,True,False,True,7,2,7,-31,False,2023-12-16 14:10:30.494098
True,False,False,False,False,False,True,5,3,8,-34,False,2023-12-16 14:10:45.537256
True,False,True,False,False,False,True,3,4,9,-39,False,2023-12-16 14:11:00.578155
True,False,True,False,False,False,False,7,5,12,-50,False,2023-12-16 14:11:15.625195
True,True,True,False,False,False,False,2,3,5,-23,False,2023-12-16 14:11:30.663881
False,True,True,False,False,False,False,1,5,12,-50,False,2023-12-16 14:11:45.702424
False,True,True,False,False,True,False,6,3,8,-35,False,2023-12-16 14:12:00.752137
False,True,False,False,False,True,False,3,3,8,-34,False,2023-12-16 14:12:15.797303
False,True,True,False,False,True,False,3,3,8,-35,False,2023-12-16 14:12:30.838444
False,True,True,False,False,True,True,7,3,8,-36,False,2023-12-16 14:12:45.875079
False,True,True,False,True,True,True,5,2,7,-33,False,2023-12-16 14:13:00.915059
False,False,True,False,True,True,True,2,3,12,-52,False,2023-12-16 14:13:15.958320
False,False,True,False,True,True,False,7,3,12,-51,False,2023-12-16 14:13:30.993101
False,False,False,False,True,True,False,3,3,12,-50,False,2023-12-16 14:13:46.047425
False,False,True,False,True,True,False,3,3,12,-51,False,2023-12-16 14:14:01.085259
False,False,True,False,True,False,False,6,6,18,-74,False,2023-12-16 14:14:16.128173
False,False,False,False,True,False,False,3,6,18,-73,False,2023-12-16 14:14:31.171044
False,False,False,False,True,False,True,7,3,12,-50,False,2023-12-16 14:14:46.215442
