Strategy 1,Strategy 2,Strategy 3,Strategy 4,Strategy 5,Strategy 6,Strategy 7,Action,Number of Alerts,Sum of alert weights,Reward,Done,Timestamp
True,True,False,False,False,False,True,1,2,3,-15,False,2023-12-18 01:27:37.157993
True,True,False,False,True,False,True,5,1,2,-12,False,2023-12-18 01:27:52.215564
False,True,False,False,True,False,True,1,2,7,-31,False,2023-12-18 01:28:07.275222
False,True,False,False,False,False,True,5,3,8,-34,False,2023-12-18 01:28:22.330297
False,True,False,False,True,False,True,5,2,7,-31,False,2023-12-18 01:28:37.392627
False,True,False,False,True,False,False,7,4,13,-54,False,2023-12-18 01:28:52.450710
False,True,False,False,True,True,False,6,2,7,-31,False,2023-12-18 01:29:07.511855
False,True,False,True,True,True,False,4,1,5,-24,False,2023-12-18 01:29:22.566800
False,False,False,True,True,True,False,2,2,10,-43,False,2023-12-18 01:29:37.633158
False,False,False,True,False,True,False,5,3,11,-46,False,2023-12-18 01:29:52.688596
False,False,False,True,False,False,False,6,4,14,-57,False,2023-12-18 01:30:07.775856
False,False,False,True,False,False,True,7,3,11,-46,False,2023-12-18 01:30:22.837690
False,False,False,True,False,False,True,0,3,11,-46,False,2023-12-18 01:30:37.892361
False,True,False,True,False,False,True,2,2,6,-27,False,2023-12-18 01:30:52.950741
False,True,True,True,False,False,True,3,1,5,-24,False,2023-12-18 01:31:08.003861
False,True,True,False,False,False,True,4,2,7,-31,False,2023-12-18 01:31:23.062026
True,True,True,False,False,False,True,1,2,3,-16,False,2023-12-18 01:31:38.162633
True,True,True,False,True,False,True,5,1,2,-13,False,2023-12-18 01:31:53.222402
True,True,True,True,True,False,True,4,0,0,4,True,2023-12-18 01:32:08.279602
False,True,False,False,False,False,False,2,5,14,-57,False,2023-12-18 01:32:23.334207
False,True,True,False,False,False,False,3,4,13,-54,False,2023-12-18 01:32:38.405997
False,True,True,False,False,True,False,6,2,7,-31,False,2023-12-18 01:32:53.467379
False,False,True,False,False,True,False,2,3,12,-50,False,2023-12-18 01:33:08.524560
False,False,False,False,False,True,False,3,4,13,-53,False,2023-12-18 01:33:23.576233
False,True,False,False,False,True,False,2,3,8,-34,False,2023-12-18 01:33:38.642580
False,True,False,False,True,True,False,5,2,7,-31,False,2023-12-18 01:33:53.706258
False,True,True,False,True,True,False,3,2,7,-32,False,2023-12-18 01:34:08.759921
False,False,True,False,True,True,False,2,3,12,-51,False,2023-12-18 01:34:23.813365
False,False,True,False,True,True,True,7,3,12,-52,False,2023-12-18 01:34:38.867900
False,False,False,False,True,True,True,3,3,12,-51,False,2023-12-18 01:34:53.923063
True,False,False,False,True,True,True,1,2,7,-32,False,2023-12-18 01:35:08.990379
True,False,False,False,True,True,False,7,2,7,-31,False,2023-12-18 01:35:24.048804
False,False,False,False,True,True,False,1,3,12,-50,False,2023-12-18 01:35:39.103591
False,False,False,False,True,True,False,0,3,12,-50,False,2023-12-18 01:35:54.176581
False,False,False,False,True,True,True,7,3,12,-51,False,2023-12-18 01:36:09.233570
False,False,True,False,True,True,True,3,3,12,-52,False,2023-12-18 01:36:24.287518
True,False,True,False,True,True,True,1,2,7,-33,False,2023-12-18 01:36:39.341791
True,False,True,False,True,True,False,7,2,7,-32,False,2023-12-18 01:36:54.405520
True,True,True,False,True,True,False,2,1,2,-13,False,2023-12-18 01:37:09.457518
True,True,True,True,True,True,False,4,0,0,4,True,2023-12-18 01:37:24.516190
True,False,False,False,False,False,False,1,5,14,-57,False,2023-12-18 01:37:39.575367
True,False,False,False,False,False,False,0,5,14,-57,False,2023-12-18 01:37:54.629765
True,False,True,False,False,False,False,3,5,14,-58,False,2023-12-18 01:38:09.697265
False,False,True,False,False,False,False,1,6,21,-85,False,2023-12-18 01:38:24.760208
False,False,False,False,False,False,False,3,7,22,-88,False,2023-12-18 01:38:39.831252
False,False,False,False,False,False,False,0,7,22,-88,False,2023-12-18 01:38:54.884241
False,False,False,False,True,False,False,5,6,21,-85,False,2023-12-18 01:39:09.942824
True,False,False,False,True,False,False,1,5,16,-66,False,2023-12-18 01:39:24.999794
True,False,False,False,False,False,False,5,6,17,-69,False,2023-12-18 01:39:40.064684
False,False,False,False,False,False,False,1,7,22,-88,False,2023-12-18 01:39:55.119320
False,True,False,False,False,False,False,2,5,14,-57,False,2023-12-18 01:40:10.188165
True,True,False,False,False,False,False,1,4,9,-38,False,2023-12-18 01:40:25.249445
True,True,True,False,False,False,False,3,3,8,-35,False,2023-12-18 01:40:40.302684
True,True,True,False,True,False,False,5,3,8,-36,False,2023-12-18 01:40:55.369505
True,True,True,False,True,False,True,7,1,2,-13,False,2023-12-18 01:41:10.423435
True,True,True,True,True,False,True,4,0,0,4,True,2023-12-18 01:41:25.488570
False,True,False,False,False,False,False,2,6,17,-69,False,2023-12-18 01:41:40.543781
False,True,False,False,False,False,True,7,3,8,-34,False,2023-12-18 01:41:55.600198
False,True,True,False,False,False,True,3,2,7,-31,False,2023-12-18 01:42:10.654904
False,False,True,False,False,False,True,2,3,12,-50,False,2023-12-18 01:42:25.714349
False,False,True,False,False,False,True,0,3,12,-50,False,2023-12-18 01:42:40.776155
False,True,True,False,False,False,True,2,2,7,-31,False,2023-12-18 01:42:55.836330
False,True,True,True,False,False,True,4,1,5,-24,False,2023-12-18 01:43:10.896161
False,True,True,True,False,True,True,6,1,5,-25,False,2023-12-18 01:43:25.955640
True,True,True,True,False,True,True,1,1,1,-10,False,2023-12-18 01:43:41.014994
True,True,False,True,False,True,True,3,1,1,-9,False,2023-12-18 01:43:56.068135
True,True,False,True,True,True,True,5,0,0,4,True,2023-12-18 01:44:11.127814
False,True,False,False,False,False,False,2,5,14,-57,False,2023-12-18 01:44:26.180813
False,True,False,False,True,False,False,5,4,13,-54,False,2023-12-18 01:44:41.236485
True,True,False,False,True,False,False,1,2,5,-23,False,2023-12-18 01:44:56.290437
True,True,False,False,True,True,False,6,1,2,-12,False,2023-12-18 01:45:11.349356
False,True,False,False,True,True,False,1,2,7,-31,False,2023-12-18 01:45:26.401882
True,True,False,False,True,True,False,1,1,2,-12,False,2023-12-18 01:45:41.465740
True,False,False,False,True,True,False,2,2,7,-31,False,2023-12-18 01:45:56.520428
True,False,False,False,True,True,True,7,2,7,-32,False,2023-12-18 01:46:11.574296
True,False,False,True,True,True,True,4,1,5,-25,False,2023-12-18 01:46:26.634462
True,True,False,True,True,True,True,2,0,0,4,True,2023-12-18 01:46:41.691928
False,True,False,False,False,False,False,2,4,11,-45,False,2023-12-18 01:46:56.746854
False,True,False,False,False,True,False,6,4,11,-46,False,2023-12-18 01:47:11.816732
False,True,False,False,False,True,False,0,3,8,-34,False,2023-12-18 01:47:26.872382
False,True,False,False,False,True,True,7,3,8,-35,False,2023-12-18 01:47:41.938331
False,False,False,False,False,True,True,2,4,13,-54,False,2023-12-18 01:47:56.995638
False,True,False,False,False,True,True,2,3,8,-35,False,2023-12-18 01:48:12.060548
False,True,False,False,False,True,True,0,3,8,-35,False,2023-12-18 01:48:27.123984
False,False,False,False,False,True,True,2,4,13,-54,False,2023-12-18 01:48:42.179525
False,False,False,True,False,True,True,4,3,11,-47,False,2023-12-18 01:48:57.231790
False,True,False,True,False,True,True,2,2,6,-28,False,2023-12-18 01:49:12.285732
False,True,False,True,False,True,False,7,2,6,-27,False,2023-12-18 01:49:27.345680
True,True,False,True,False,True,False,1,1,1,-8,False,2023-12-18 01:49:42.408439
True,True,False,True,True,True,False,5,0,0,5,True,2023-12-18 01:49:57.463477
False,True,False,False,False,False,False,2,4,11,-45,False,2023-12-18 01:50:12.514762
False,True,False,False,False,False,True,7,3,8,-34,False,2023-12-18 01:50:27.568045
False,True,False,False,False,False,True,0,3,8,-34,False,2023-12-18 01:50:42.623098
False,True,False,False,False,True,True,6,3,8,-35,False,2023-12-18 01:50:57.679230
True,True,False,False,False,True,True,1,2,3,-16,False,2023-12-18 01:51:12.735514
True,False,False,False,False,True,True,2,3,8,-35,False,2023-12-18 01:51:27.798794
True,False,False,True,False,True,True,4,2,6,-28,False,2023-12-18 01:51:42.858422
True,False,False,True,False,True,True,0,2,6,-28,False,2023-12-18 01:51:57.915058
True,False,False,True,True,True,True,5,1,5,-25,False,2023-12-18 01:52:12.975583
True,True,False,True,True,True,True,2,0,0,4,True,2023-12-18 01:52:28.049082
False,True,False,False,False,False,False,2,5,14,-57,False,2023-12-18 01:52:43.105042
False,True,True,False,False,False,False,3,4,13,-54,False,2023-12-18 01:52:58.164020
False,True,True,False,False,False,True,7,2,7,-31,False,2023-12-18 01:53:13.219539
False,True,True,False,True,False,True,5,2,7,-32,False,2023-12-18 01:53:28.277369
False,False,True,False,True,False,True,2,3,12,-51,False,2023-12-18 01:53:43.337803
False,False,True,False,True,False,False,7,5,18,-74,False,2023-12-18 01:53:58.393473
True,False,True,False,True,False,False,1,4,13,-55,False,2023-12-18 01:54:13.451501
True,False,False,False,True,False,False,3,5,16,-66,False,2023-12-18 01:54:28.517083
True,False,False,False,True,False,True,7,2,7,-31,False,2023-12-18 01:54:43.573701
True,False,False,False,True,False,True,0,2,7,-31,False,2023-12-18 01:54:58.628620
True,False,False,False,True,False,False,7,5,16,-66,False,2023-12-18 01:55:13.682365
True,False,False,False,True,True,False,6,3,10,-43,False,2023-12-18 01:55:28.745414
True,False,False,False,False,True,False,5,3,8,-34,False,2023-12-18 01:55:43.807219
True,False,False,False,False,False,False,6,4,11,-45,False,2023-12-18 01:55:58.886299
True,False,False,False,False,False,True,7,3,8,-34,False,2023-12-18 01:56:13.960169
True,False,False,False,False,True,True,6,3,8,-35,False,2023-12-18 01:56:29.019532
True,False,False,False,False,True,False,7,3,8,-34,False,2023-12-18 01:56:44.081497
True,False,True,False,False,True,False,3,3,8,-35,False,2023-12-18 01:56:59.154622
True,False,True,False,False,True,False,0,3,8,-35,False,2023-12-18 01:57:14.216349
False,False,True,False,False,True,False,1,3,12,-50,False,2023-12-18 01:57:29.273108
False,False,True,False,True,True,False,5,3,12,-51,False,2023-12-18 01:57:44.326194
False,False,True,False,True,False,False,6,5,18,-74,False,2023-12-18 01:57:59.411306
False,False,True,False,True,False,False,0,5,18,-74,False,2023-12-18 01:58:14.471337
False,False,False,False,True,False,False,3,6,21,-85,False,2023-12-18 01:58:29.526762
False,False,False,False,True,False,False,0,6,21,-85,False,2023-12-18 01:58:44.580797
False,False,False,False,False,False,False,5,7,22,-88,False,2023-12-18 01:58:59.644830
True,False,False,False,False,False,False,1,5,14,-57,False,2023-12-18 01:59:14.703315
True,True,False,False,False,False,False,2,4,9,-38,False,2023-12-18 01:59:29.759018
True,True,False,False,False,False,True,7,2,3,-15,False,2023-12-18 01:59:44.818733
True,True,False,True,False,False,True,4,1,1,-8,False,2023-12-18 01:59:59.891524
True,True,True,True,False,False,True,3,1,1,-9,False,2023-12-18 02:00:14.952405
True,True,True,True,True,False,True,5,0,0,4,True,2023-12-18 02:00:30.010590
False,True,False,False,False,False,False,2,6,17,-69,False,2023-12-18 02:00:45.071582
False,True,False,True,False,False,False,4,5,15,-62,False,2023-12-18 02:01:00.129160
False,True,True,True,False,False,False,3,3,11,-47,False,2023-12-18 02:01:15.194123
False,False,True,True,False,False,False,2,4,16,-66,False,2023-12-18 02:01:30.246395
False,False,True,False,False,False,False,4,5,18,-73,False,2023-12-18 02:01:45.302237
False,True,True,False,False,False,False,2,4,13,-54,False,2023-12-18 02:02:00.370100
True,True,True,False,False,False,False,1,3,8,-35,False,2023-12-18 02:02:15.427703
True,True,True,False,False,True,False,6,1,2,-12,False,2023-12-18 02:02:30.486347
True,True,True,True,False,True,False,4,0,0,5,True,2023-12-18 02:02:45.545487
False,True,False,False,False,False,False,2,5,14,-57,False,2023-12-18 02:03:00.600838
True,True,False,False,False,False,False,1,4,9,-38,False,2023-12-18 02:03:15.656526
True,True,False,False,False,True,False,6,2,3,-15,False,2023-12-18 02:03:30.712553
True,True,True,False,False,True,False,3,1,2,-12,False,2023-12-18 02:03:45.776802
True,True,True,True,False,True,False,4,0,0,5,True,2023-12-18 02:04:00.831616
False,True,False,False,False,False,False,2,5,14,-57,False,2023-12-18 02:04:15.893365
False,True,False,False,False,False,True,7,3,8,-34,False,2023-12-18 02:04:30.952535
True,True,False,False,False,False,True,1,2,3,-15,False,2023-12-18 02:04:46.008748
True,True,False,False,False,False,True,0,2,3,-15,False,2023-12-18 02:05:01.069296
True,True,False,False,False,True,True,6,2,3,-16,False,2023-12-18 02:05:16.137727
True,True,False,True,False,True,True,4,1,1,-9,False,2023-12-18 02:05:31.197835
True,True,False,True,True,True,True,5,0,0,4,True,2023-12-18 02:05:46.255173
False,True,False,False,False,False,False,2,5,14,-57,False,2023-12-18 02:06:01.319171
False,True,False,False,False,False,False,0,5,14,-57,False,2023-12-18 02:06:16.380447
True,True,False,False,False,False,False,1,4,9,-38,False,2023-12-18 02:06:31.444457
True,True,False,False,False,False,True,7,2,3,-15,False,2023-12-18 02:06:46.504640
True,True,True,False,False,False,True,3,1,2,-12,False,2023-12-18 02:07:01.595750
True,False,True,False,False,False,True,2,2,7,-31,False,2023-12-18 02:07:16.655900
True,True,True,False,False,False,True,2,1,2,-12,False,2023-12-18 02:07:31.711807
True,True,False,False,False,False,True,3,2,3,-15,False,2023-12-18 02:07:46.778202
True,True,False,True,False,False,True,4,1,1,-8,False,2023-12-18 02:08:01.842036
True,True,False,True,False,False,True,0,1,1,-8,False,2023-12-18 02:08:16.916328
True,True,False,True,True,False,True,5,0,0,5,True,2023-12-18 02:08:31.975932
False,True,False,False,False,False,False,2,6,17,-69,False,2023-12-18 02:08:47.037931
True,True,False,False,False,False,False,1,5,12,-50,False,2023-12-18 02:09:02.104625
True,True,False,False,False,True,False,6,2,3,-15,False,2023-12-18 02:09:17.165780
True,True,False,True,False,True,False,4,1,1,-8,False,2023-12-18 02:09:32.220001
True,True,False,True,True,True,False,5,0,0,5,True,2023-12-18 02:09:47.276026
False,True,False,False,False,False,False,2,4,11,-45,False,2023-12-18 02:10:02.351269
False,False,False,False,False,False,False,2,7,22,-88,False,2023-12-18 02:10:17.406099
False,False,True,False,False,False,False,3,7,22,-89,False,2023-12-18 02:10:32.460780
False,False,True,False,False,True,False,6,4,13,-54,False,2023-12-18 02:10:47.526742
False,False,True,False,False,True,True,7,4,13,-55,False,2023-12-18 02:11:02.589170
False,False,True,False,False,False,True,6,4,13,-54,False,2023-12-18 02:11:17.658800
False,False,True,True,False,False,True,4,3,11,-47,False,2023-12-18 02:11:32.712860
False,True,True,True,False,False,True,2,2,6,-28,False,2023-12-18 02:11:47.770707
False,True,True,True,True,False,True,5,1,5,-25,False,2023-12-18 02:12:02.835391
False,True,True,True,True,True,True,6,1,5,-26,False,2023-12-18 02:12:17.889552
True,True,True,True,True,True,True,1,0,0,3,False,2023-12-18 02:12:32.943902
True,True,True,True,True,True,True,0,0,0,3,False,2023-12-18 02:12:48.000136
True,True,True,True,True,True,True,0,0,0,3,False,2023-12-18 02:13:03.058627
True,True,True,True,True,True,True,0,0,0,3,False,2023-12-18 02:13:18.119661
True,True,True,True,True,True,True,0,0,0,3,False,2023-12-18 02:13:33.177920
True,True,True,True,True,True,True,0,0,0,3,False,2023-12-18 02:13:48.236695
False,True,False,False,False,False,False,2,4,11,-45,False,2023-12-18 02:14:03.293369
False,True,False,False,False,False,True,7,3,8,-34,False,2023-12-18 02:14:18.354125
False,True,False,True,False,False,True,4,2,6,-27,False,2023-12-18 02:14:33.422917
False,True,False,True,False,False,True,0,2,6,-27,False,2023-12-18 02:14:48.477203
True,True,False,True,False,False,True,1,1,1,-8,False,2023-12-18 02:15:03.531853
True,True,False,True,True,False,True,5,0,0,5,True,2023-12-18 02:15:18.597610
False,True,False,False,False,False,False,2,6,17,-69,False,2023-12-18 02:15:33.660745
False,True,False,False,False,True,False,6,3,8,-34,False,2023-12-18 02:15:48.721838
False,True,True,False,False,True,False,3,3,8,-35,False,2023-12-18 02:16:03.783214
True,True,True,False,False,True,False,1,1,2,-12,False,2023-12-18 02:16:18.838013
True,True,True,True,False,True,False,4,0,0,5,True,2023-12-18 02:16:33.891992
False,False,True,False,False,False,False,3,7,22,-89,False,2023-12-18 02:16:48.949004
False,False,True,False,False,False,True,7,4,13,-54,False,2023-12-18 02:17:04.005284
False,False,False,False,False,False,True,3,4,13,-53,False,2023-12-18 02:17:19.066207
False,False,False,False,False,False,False,7,7,22,-88,False,2023-12-18 02:17:34.125051
False,False,False,True,False,False,False,4,6,20,-81,False,2023-12-18 02:17:49.178814
False,False,False,True,False,True,False,6,3,11,-46,False,2023-12-18 02:18:04.233891
False,False,False,True,False,True,False,0,3,11,-46,False,2023-12-18 02:18:19.285411
False,False,False,True,False,True,True,7,3,11,-47,False,2023-12-18 02:18:34.342323
False,False,True,True,False,True,True,3,3,11,-48,False,2023-12-18 02:18:49.395389
False,False,True,True,False,True,True,0,3,11,-48,False,2023-12-18 02:19:04.456338
False,False,False,True,False,True,True,3,3,11,-47,False,2023-12-18 02:19:19.520603
False,False,False,False,False,True,True,4,4,13,-54,False,2023-12-18 02:19:34.575047
False,False,True,False,False,True,True,3,4,13,-55,False,2023-12-18 02:19:49.634646
False,False,True,False,True,True,True,5,3,12,-52,False,2023-12-18 02:20:04.695166
False,True,True,False,True,True,True,2,2,7,-33,False,2023-12-18 02:20:19.754208
False,False,True,False,True,True,True,2,3,12,-52,False,2023-12-18 02:20:34.814647
False,False,False,False,True,True,True,3,3,12,-51,False,2023-12-18 02:20:49.875761
False,False,False,False,True,True,False,7,3,12,-50,False,2023-12-18 02:21:04.935282
False,False,False,False,True,False,False,6,6,21,-85,False,2023-12-18 02:21:19.992763
False,False,False,False,True,False,True,7,3,12,-50,False,2023-12-18 02:21:35.047315
False,True,False,False,True,False,True,2,2,7,-31,False,2023-12-18 02:21:50.107587
False,False,False,False,True,False,True,2,3,12,-50,False,2023-12-18 02:22:05.158724
False,False,True,False,True,False,True,3,3,12,-51,False,2023-12-18 02:22:20.219505
False,False,True,False,True,False,True,0,3,12,-51,False,2023-12-18 02:22:35.281351
False,False,False,False,True,False,True,3,3,12,-50,False,2023-12-18 02:22:50.335005
False,False,False,False,True,False,True,0,3,12,-50,False,2023-12-18 02:23:05.394248
False,False,False,False,False,False,True,5,4,13,-53,False,2023-12-18 02:23:20.451442
False,False,False,True,False,False,True,4,3,11,-46,False,2023-12-18 02:23:35.507055
False,False,True,True,False,False,True,3,3,11,-47,False,2023-12-18 02:23:50.560603
False,False,True,True,False,False,False,7,6,20,-82,False,2023-12-18 02:24:05.616032
False,False,True,True,False,False,True,7,3,11,-47,False,2023-12-18 02:24:20.673054
False,False,False,True,False,False,True,3,3,11,-46,False,2023-12-18 02:24:35.725764
False,False,False,True,True,False,True,5,2,10,-43,False,2023-12-18 02:24:50.786462
True,False,False,True,True,False,True,1,1,5,-24,False,2023-12-18 02:25:05.845184
False,False,False,True,True,False,True,1,2,10,-43,False,2023-12-18 02:25:20.900741
False,False,False,True,True,False,True,0,2,10,-43,False,2023-12-18 02:25:35.965749
False,False,False,True,False,False,True,5,3,11,-46,False,2023-12-18 02:25:51.021288
False,False,False,True,False,False,True,0,3,11,-46,False,2023-12-18 02:26:06.077640
False,False,False,True,False,True,True,6,3,11,-47,False,2023-12-18 02:26:21.132600
True,False,False,True,False,True,True,1,2,6,-28,False,2023-12-18 02:26:36.187552
True,False,False,True,False,True,False,7,2,6,-27,False,2023-12-18 02:26:51.242770
True,True,False,True,False,True,False,2,1,1,-8,False,2023-12-18 02:27:06.304137
True,True,False,True,True,True,False,5,0,0,5,True,2023-12-18 02:27:21.358814
False,False,False,False,True,False,False,5,6,21,-85,False,2023-12-18 02:27:36.430426
False,False,False,False,True,True,False,6,4,15,-62,False,2023-12-18 02:27:51.494892
True,False,False,False,True,True,False,1,2,7,-31,False,2023-12-18 02:28:06.558523
True,False,False,False,True,False,False,6,5,16,-66,False,2023-12-18 02:28:21.611670
True,True,False,False,True,False,False,2,3,8,-35,False,2023-12-18 02:28:36.666326
True,True,False,False,True,False,True,7,1,2,-12,False,2023-12-18 02:28:51.722777
True,True,False,False,True,False,True,0,1,2,-12,False,2023-12-18 02:29:06.783387
True,True,False,True,True,False,True,4,0,0,5,True,2023-12-18 02:29:21.840770
False,False,False,False,True,False,False,5,6,21,-85,False,2023-12-18 02:29:36.896571
False,True,False,False,True,False,False,2,5,16,-66,False,2023-12-18 02:29:51.958643
False,True,False,False,True,False,True,7,2,7,-31,False,2023-12-18 02:30:07.016347
False,True,False,False,True,True,True,6,2,7,-32,False,2023-12-18 02:30:22.075442
False,False,False,False,True,True,True,2,3,12,-51,False,2023-12-18 02:30:37.137001
False,False,False,False,False,True,True,5,4,13,-54,False,2023-12-18 02:30:52.194685
False,False,False,False,False,True,True,0,4,13,-54,False,2023-12-18 02:31:07.255315
False,False,False,False,False,True,False,7,4,13,-53,False,2023-12-18 02:31:22.308510
False,True,False,False,False,True,False,2,3,8,-34,False,2023-12-18 02:31:37.370848
True,True,False,False,False,True,False,1,2,3,-15,False,2023-12-18 02:31:52.431919
True,True,False,True,False,True,False,4,1,1,-8,False,2023-12-18 02:32:07.493644
True,True,False,True,True,True,False,5,0,0,5,True,2023-12-18 02:32:22.549693
False,True,False,False,False,False,False,2,3,8,-33,False,2023-12-18 02:32:37.607442
False,True,False,False,False,True,False,6,3,8,-34,False,2023-12-18 02:32:52.662161
False,True,False,True,False,True,False,4,2,6,-27,False,2023-12-18 02:33:07.728525
True,True,False,True,False,True,False,1,1,1,-8,False,2023-12-18 02:33:22.785466
True,True,False,True,True,True,False,5,0,0,5,True,2023-12-18 02:33:37.844095
False,False,False,False,True,False,False,5,6,21,-85,False,2023-12-18 02:33:52.902909
True,False,False,False,True,False,False,1,5,16,-66,False,2023-12-18 02:34:07.967732
True,False,False,False,True,False,False,0,5,16,-66,False,2023-12-18 02:34:23.034517
True,False,False,False,True,False,True,7,2,7,-31,False,2023-12-18 02:34:38.093925
False,False,False,False,True,False,True,1,3,12,-50,False,2023-12-18 02:34:53.149632
True,False,False,False,True,False,True,1,2,7,-31,False,2023-12-18 02:35:08.207232
True,True,False,False,True,False,True,2,1,2,-12,False,2023-12-18 02:35:23.274190
True,True,False,True,True,False,True,4,0,0,5,True,2023-12-18 02:35:38.335172
False,False,False,False,True,False,False,5,6,21,-85,False,2023-12-18 02:35:53.393762
False,False,False,False,True,False,True,7,3,12,-50,False,2023-12-18 02:36:08.455911
True,False,False,False,True,False,True,1,2,7,-31,False,2023-12-18 02:36:23.517633
True,False,False,False,True,True,True,6,2,7,-32,False,2023-12-18 02:36:38.578073
False,False,False,False,True,True,True,1,3,12,-51,False,2023-12-18 02:36:53.637103
False,True,False,False,True,True,True,2,2,7,-32,False,2023-12-18 02:37:08.693095
False,True,False,False,True,True,True,0,2,7,-32,False,2023-12-18 02:37:23.755231
False,True,False,False,False,True,True,5,3,8,-35,False,2023-12-18 02:37:38.812542
False,True,False,False,True,True,True,5,2,7,-32,False,2023-12-18 02:37:53.865056
False,True,True,False,True,True,True,3,2,7,-33,False,2023-12-18 02:38:08.918436
True,True,True,False,True,True,True,1,1,2,-14,False,2023-12-18 02:38:23.973477
True,True,True,True,True,True,True,4,0,0,3,False,2023-12-18 02:38:39.042343
True,True,True,True,False,True,True,5,1,1,-10,False,2023-12-18 02:38:54.094648
True,True,True,True,False,False,True,6,1,1,-9,False,2023-12-18 02:39:09.150298
True,True,True,True,True,False,True,5,0,0,4,True,2023-12-18 02:39:24.207174
False,False,False,False,True,False,False,5,6,21,-85,False,2023-12-18 02:39:39.263295
False,False,False,True,True,False,False,4,5,19,-78,False,2023-12-18 02:39:54.323529
True,False,False,True,True,False,False,1,3,11,-47,False,2023-12-18 02:40:09.379114
True,False,False,True,True,False,False,0,3,11,-47,False,2023-12-18 02:40:24.439174
False,False,False,True,True,False,False,1,5,19,-78,False,2023-12-18 02:40:39.510857
False,True,False,True,True,False,False,2,4,14,-59,False,2023-12-18 02:40:54.567639
False,True,False,True,True,False,False,0,4,14,-59,False,2023-12-18 02:41:09.629333
False,False,False,True,True,False,False,2,5,19,-78,False,2023-12-18 02:41:24.695599
False,False,False,True,True,True,False,6,3,13,-55,False,2023-12-18 02:41:39.750270
False,False,False,True,False,True,False,5,3,11,-46,False,2023-12-18 02:41:54.810636
False,False,False,True,False,False,False,6,6,20,-81,False,2023-12-18 02:42:09.862869
False,True,False,True,False,False,False,2,5,15,-62,False,2023-12-18 02:42:24.924997
False,True,False,False,False,False,False,4,6,17,-69,False,2023-12-18 02:42:39.979654
False,True,False,False,True,False,False,5,4,13,-54,False,2023-12-18 02:42:55.044123
False,True,True,False,True,False,False,3,4,13,-55,False,2023-12-18 02:43:10.098922
False,True,True,False,True,False,False,0,4,13,-55,False,2023-12-18 02:43:25.154724
False,True,True,False,True,True,False,6,2,7,-32,False,2023-12-18 02:43:40.212074
False,True,True,False,True,False,False,6,3,10,-43,False,2023-12-18 02:43:55.265547
False,True,True,False,False,False,False,5,4,13,-54,False,2023-12-18 02:44:10.321460
False,True,True,True,False,False,False,4,3,11,-47,False,2023-12-18 02:44:25.384986
False,False,True,True,False,False,False,2,4,16,-66,False,2023-12-18 02:44:40.438544
False,False,True,True,False,False,False,0,4,16,-66,False,2023-12-18 02:44:55.497958
False,False,True,True,False,False,False,0,4,16,-66,False,2023-12-18 02:45:10.551920
False,False,False,True,False,False,False,3,6,20,-81,False,2023-12-18 02:45:25.600810
True,False,False,True,False,False,False,1,4,12,-50,False,2023-12-18 02:45:40.654449
True,False,False,True,False,True,False,6,3,9,-39,False,2023-12-18 02:45:55.714195
False,False,False,True,False,True,False,1,3,11,-46,False,2023-12-18 02:46:10.771780
False,False,False,False,False,True,False,4,4,13,-53,False,2023-12-18 02:46:25.839724
False,True,False,False,False,True,False,2,3,8,-34,False,2023-12-18 02:46:40.894063
True,True,False,False,False,True,False,1,2,3,-15,False,2023-12-18 02:46:55.955838
True,True,False,False,True,True,False,5,1,2,-12,False,2023-12-18 02:47:11.019959
True,True,False,True,True,True,False,4,0,0,5,True,2023-12-18 02:47:26.085556
False,False,False,True,False,False,False,4,5,17,-69,False,2023-12-18 02:47:41.145162
False,False,False,True,True,False,False,5,5,19,-78,False,2023-12-18 02:47:56.204189
False,False,False,True,True,False,True,7,2,10,-43,False,2023-12-18 02:48:11.271553
False,False,False,True,True,False,False,7,5,19,-78,False,2023-12-18 02:48:26.330812
False,False,False,True,True,False,True,7,2,10,-43,False,2023-12-18 02:48:41.384274
False,True,False,True,True,False,True,2,1,5,-24,False,2023-12-18 02:48:56.442720
False,True,True,True,True,False,True,3,1,5,-25,False,2023-12-18 02:49:11.494399
False,True,True,True,True,False,True,0,1,5,-25,False,2023-12-18 02:49:26.550295
False,False,True,True,True,False,True,2,2,10,-44,False,2023-12-18 02:49:41.615393
False,False,True,True,False,False,True,5,2,10,-43,False,2023-12-18 02:49:56.670290
False,False,True,True,True,False,True,5,2,10,-44,False,2023-12-18 02:50:11.734447
False,True,True,True,True,False,True,2,1,5,-25,False,2023-12-18 02:50:26.793267
False,True,True,True,True,False,False,7,3,11,-48,False,2023-12-18 02:50:41.848871
False,True,True,True,True,True,False,6,1,5,-25,False,2023-12-18 02:50:56.901537
True,True,True,True,True,True,False,1,0,0,4,True,2023-12-18 02:51:11.964279
True,False,False,False,False,False,False,1,6,17,-69,False,2023-12-18 02:51:27.020632
True,False,False,False,False,True,False,6,4,11,-46,False,2023-12-18 02:51:42.080209
True,True,False,False,False,True,False,2,2,3,-15,False,2023-12-18 02:51:57.138904
True,True,False,True,False,True,False,4,1,1,-8,False,2023-12-18 02:52:12.196329
True,True,False,True,True,True,False,5,0,0,5,True,2023-12-18 02:52:27.251706
False,False,False,False,True,False,False,5,6,21,-85,False,2023-12-18 02:52:42.311183
