Strategy 1,Strategy 2,Strategy 3,Strategy 4,Strategy 5,Strategy 6,Strategy 7,Action,Number of Alerts,Sum of alert weights,Reward,Done,Timestamp
True,False,True,True,True,True,False,5,1,5,-25,False,2023-12-17 19:04:57.755237
False,False,True,True,True,True,False,1,2,10,-44,False,2023-12-17 19:05:12.815239
False,False,True,True,True,True,False,0,2,10,-44,False,2023-12-17 19:05:27.876410
False,False,True,True,True,False,False,6,4,16,-67,False,2023-12-17 19:05:42.947021
False,False,True,True,True,False,False,0,4,16,-67,False,2023-12-17 19:05:58.008133
True,False,True,True,True,False,False,1,4,14,-60,False,2023-12-17 19:06:13.063102
False,False,True,True,True,False,False,1,4,16,-67,False,2023-12-17 19:06:28.119768
False,False,True,True,True,True,False,6,2,10,-44,False,2023-12-17 19:06:43.181413
False,False,False,True,True,True,False,3,2,10,-43,False,2023-12-17 19:06:58.236976
False,False,True,True,True,True,False,3,2,10,-44,False,2023-12-17 19:07:13.298279
False,False,True,True,True,True,True,7,2,10,-45,False,2023-12-17 19:07:28.361474
False,False,True,True,True,True,True,0,2,10,-45,False,2023-12-17 19:07:43.430144
False,False,True,True,True,True,False,7,2,10,-44,False,2023-12-17 19:07:58.527283
False,False,True,True,False,True,False,5,2,10,-43,False,2023-12-17 19:08:13.591820
False,True,True,True,False,True,False,2,1,5,-24,False,2023-12-17 19:08:28.651580
False,True,True,True,False,True,False,0,1,5,-24,False,2023-12-17 19:08:43.731211
False,True,True,True,True,True,False,5,1,5,-25,False,2023-12-17 19:08:58.790181
True,True,True,True,True,True,False,1,0,0,4,True,2023-12-17 19:09:13.897624
True,False,False,False,False,False,False,1,6,17,-69,False,2023-12-17 19:09:28.959872
True,True,False,False,False,False,False,2,4,9,-38,False,2023-12-17 19:09:44.025003
True,True,False,False,False,False,False,0,4,9,-38,False,2023-12-17 19:09:59.091881
True,False,False,False,False,False,False,2,6,17,-69,False,2023-12-17 19:10:14.150541
True,False,False,False,False,False,False,0,6,17,-69,False,2023-12-17 19:10:29.245266
False,False,False,False,False,False,False,1,7,22,-88,False,2023-12-17 19:10:44.309026
False,True,False,False,False,False,False,2,5,14,-57,False,2023-12-17 19:10:59.381348
True,True,False,False,False,False,False,1,4,9,-38,False,2023-12-17 19:11:14.441072
True,True,True,False,False,False,False,3,3,8,-35,False,2023-12-17 19:11:29.500022
True,True,True,True,False,False,False,4,2,6,-28,False,2023-12-17 19:11:44.564026
True,True,True,True,False,False,True,7,0,0,5,True,2023-12-17 19:11:59.620825
True,False,False,False,False,False,False,1,6,17,-69,False,2023-12-17 19:12:14.700949
True,True,False,False,False,False,False,2,5,12,-50,False,2023-12-17 19:12:29.768551
True,True,False,False,True,False,False,5,4,11,-47,False,2023-12-17 19:12:44.831091
True,True,False,False,True,False,False,0,4,11,-47,False,2023-12-17 19:12:59.896537
True,True,True,False,True,False,False,3,3,8,-36,False,2023-12-17 19:13:14.953255
True,False,True,False,True,False,False,2,4,13,-55,False,2023-12-17 19:13:30.020259
True,False,True,False,True,False,False,0,4,13,-55,False,2023-12-17 19:13:45.108627
True,False,True,True,True,False,False,4,3,11,-48,False,2023-12-17 19:14:00.169424
True,False,True,True,True,False,True,7,1,5,-25,False,2023-12-17 19:14:15.234684
True,False,False,True,True,False,True,3,1,5,-24,False,2023-12-17 19:14:30.316607
True,True,False,True,True,False,True,2,0,0,5,True,2023-12-17 19:14:45.382212
True,False,False,False,False,False,False,1,6,17,-69,False,2023-12-17 19:15:00.452172
True,False,False,False,False,False,True,7,3,8,-34,False,2023-12-17 19:15:15.512235
True,False,False,False,True,False,True,5,2,7,-31,False,2023-12-17 19:15:30.579195
True,False,False,True,True,False,True,4,1,5,-24,False,2023-12-17 19:15:45.639529
True,False,True,True,True,False,True,3,1,5,-25,False,2023-12-17 19:16:00.701601
True,False,True,True,True,True,True,6,1,5,-26,False,2023-12-17 19:16:15.773725
True,True,True,True,True,True,True,2,0,0,3,False,2023-12-17 19:16:30.829271
True,True,True,True,True,True,False,7,0,0,4,True,2023-12-17 19:16:45.911905
True,False,False,False,False,False,False,1,4,11,-45,False,2023-12-17 19:17:00.976382
True,False,False,False,False,True,False,6,3,8,-34,False,2023-12-17 19:17:16.050696
True,False,False,True,False,True,False,4,2,6,-27,False,2023-12-17 19:17:31.109128
False,False,False,True,False,True,False,1,3,11,-46,False,2023-12-17 19:17:46.172811
False,False,False,True,True,True,False,5,2,10,-43,False,2023-12-17 19:18:01.235010
False,False,False,True,True,True,False,0,2,10,-43,False,2023-12-17 19:18:16.302330
True,False,False,True,True,True,False,1,1,5,-24,False,2023-12-17 19:18:31.367558
True,False,False,True,True,False,False,6,4,14,-59,False,2023-12-17 19:18:46.448804
True,False,False,False,True,False,False,4,5,16,-66,False,2023-12-17 19:19:01.533356
True,False,False,False,False,False,False,5,6,17,-69,False,2023-12-17 19:19:16.633382
True,False,True,False,False,False,False,3,6,17,-70,False,2023-12-17 19:19:31.694547
True,False,True,False,False,False,True,7,3,8,-35,False,2023-12-17 19:19:46.768478
False,False,True,False,False,False,True,1,4,13,-54,False,2023-12-17 19:20:01.826838
False,False,True,False,False,True,True,6,4,13,-55,False,2023-12-17 19:20:16.882634
False,False,True,False,False,True,False,7,4,13,-54,False,2023-12-17 19:20:31.946494
False,False,False,False,False,True,False,3,4,13,-53,False,2023-12-17 19:20:47.015931
True,False,False,False,False,True,False,1,3,8,-34,False,2023-12-17 19:21:02.095773
True,False,False,False,False,True,True,7,3,8,-35,False,2023-12-17 19:21:17.152480
True,True,False,False,False,True,True,2,2,3,-16,False,2023-12-17 19:21:32.219557
True,True,False,False,False,False,True,6,2,3,-15,False,2023-12-17 19:21:47.284931
True,True,False,False,False,True,True,6,2,3,-16,False,2023-12-17 19:22:02.388188
True,True,True,False,False,True,True,3,2,3,-17,False,2023-12-17 19:22:17.444853
True,True,True,False,False,True,False,7,2,3,-16,False,2023-12-17 19:22:32.505260
True,True,True,True,False,True,False,4,1,1,-9,False,2023-12-17 19:22:47.567968
True,True,True,True,True,True,False,5,0,0,4,True,2023-12-17 19:23:02.629571
False,False,False,False,False,False,True,7,4,13,-53,False,2023-12-17 19:23:17.692382
False,False,False,False,True,False,True,5,3,12,-50,False,2023-12-17 19:23:32.748242
False,False,True,False,True,False,True,3,3,12,-51,False,2023-12-17 19:23:47.809616
False,False,False,False,True,False,True,3,3,12,-50,False,2023-12-17 19:24:02.887986
False,False,True,False,True,False,True,3,3,12,-51,False,2023-12-17 19:24:17.960387
False,False,True,False,True,False,False,7,6,21,-86,False,2023-12-17 19:24:33.034000
True,False,True,False,True,False,False,1,4,13,-55,False,2023-12-17 19:24:48.103167
True,False,True,False,False,False,False,5,4,13,-54,False,2023-12-17 19:25:03.189583
True,False,True,True,False,False,False,4,3,11,-47,False,2023-12-17 19:25:18.277000
True,False,True,True,True,False,False,5,3,11,-48,False,2023-12-17 19:25:33.339132
True,False,False,True,True,False,False,3,4,14,-59,False,2023-12-17 19:25:48.400732
True,False,False,True,True,True,False,6,2,8,-36,False,2023-12-17 19:26:03.469559
True,False,False,True,True,True,True,7,1,5,-25,False,2023-12-17 19:26:18.564126
True,False,False,True,True,False,True,6,1,5,-24,False,2023-12-17 19:26:33.636478
True,True,False,True,True,False,True,2,0,0,5,True,2023-12-17 19:26:48.703834
True,False,False,False,False,False,False,1,5,14,-57,False,2023-12-17 19:27:03.768073
True,False,False,False,True,False,False,5,4,13,-54,False,2023-12-17 19:27:18.837329
True,False,False,False,True,False,True,7,2,7,-31,False,2023-12-17 19:27:33.899374
False,False,False,False,True,False,True,1,3,12,-50,False,2023-12-17 19:27:48.959965
False,False,True,False,True,False,True,3,3,12,-51,False,2023-12-17 19:28:04.030854
False,False,True,False,True,False,False,7,6,21,-86,False,2023-12-17 19:28:19.094484
False,False,True,False,False,False,False,5,7,22,-89,False,2023-12-17 19:28:34.155271
False,False,True,False,False,False,False,0,7,22,-89,False,2023-12-17 19:28:49.221036
False,False,True,True,False,False,False,4,6,20,-82,False,2023-12-17 19:29:04.284751
False,False,True,True,False,False,False,0,6,20,-82,False,2023-12-17 19:29:19.350929
False,False,True,True,False,False,True,7,3,11,-47,False,2023-12-17 19:29:34.405704
False,False,True,False,False,False,True,4,4,13,-54,False,2023-12-17 19:29:49.465508
False,False,True,False,False,False,True,0,3,12,-50,False,2023-12-17 19:30:04.529421
False,True,True,False,False,False,True,2,2,7,-31,False,2023-12-17 19:30:19.599856
False,False,True,False,False,False,True,2,3,12,-50,False,2023-12-17 19:30:34.698245
False,False,True,True,False,False,True,4,2,10,-43,False,2023-12-17 19:30:49.757270
False,False,True,True,False,False,False,7,4,16,-66,False,2023-12-17 19:31:04.833307
False,False,True,False,False,False,False,4,5,18,-73,False,2023-12-17 19:31:19.900848
False,False,True,False,True,False,False,5,5,18,-74,False,2023-12-17 19:31:34.956621
False,True,True,False,True,False,False,2,4,13,-55,False,2023-12-17 19:31:50.026098
False,True,True,False,True,True,False,6,2,7,-32,False,2023-12-17 19:32:05.094759
True,True,True,False,True,True,False,1,1,2,-13,False,2023-12-17 19:32:20.150053
True,False,True,False,True,True,False,2,2,7,-32,False,2023-12-17 19:32:35.206620
True,False,True,False,True,True,False,0,2,7,-32,False,2023-12-17 19:32:50.268574
True,True,True,False,True,True,False,2,1,2,-13,False,2023-12-17 19:33:05.322240
True,True,True,False,True,True,False,0,1,2,-13,False,2023-12-17 19:33:20.381172
True,True,True,False,False,True,False,5,1,2,-12,False,2023-12-17 19:33:35.437107
True,True,False,False,False,True,False,3,2,3,-15,False,2023-12-17 19:33:50.493361
True,False,False,False,False,True,False,2,3,8,-34,False,2023-12-17 19:34:05.560543
True,True,False,False,False,True,False,2,2,3,-15,False,2023-12-17 19:34:20.623203
True,True,False,False,False,True,True,7,2,3,-16,False,2023-12-17 19:34:35.690061
False,True,False,False,False,True,True,1,3,8,-35,False,2023-12-17 19:34:50.745608
False,False,False,False,False,True,True,2,4,13,-54,False,2023-12-17 19:35:05.807361
False,False,False,False,False,True,False,7,4,13,-53,False,2023-12-17 19:35:20.875829
False,False,False,False,False,True,False,0,4,13,-53,False,2023-12-17 19:35:35.940228
False,False,False,False,True,True,False,5,3,12,-50,False,2023-12-17 19:35:50.999648
False,False,False,False,True,False,False,6,6,21,-85,False,2023-12-17 19:36:06.068489
True,False,False,False,True,False,False,1,5,16,-66,False,2023-12-17 19:36:21.149285
True,False,True,False,True,False,False,3,5,16,-67,False,2023-12-17 19:36:36.209930
True,False,True,False,True,False,False,0,5,16,-67,False,2023-12-17 19:36:51.271807
True,False,True,False,True,False,True,7,2,7,-32,False,2023-12-17 19:37:06.327795
True,False,True,False,False,False,True,5,3,8,-35,False,2023-12-17 19:37:21.395493
True,True,True,False,False,False,True,2,2,3,-16,False,2023-12-17 19:37:36.457467
True,True,True,False,False,False,True,0,2,3,-16,False,2023-12-17 19:37:51.557938
True,True,True,False,False,True,True,6,2,3,-17,False,2023-12-17 19:38:06.616003
True,False,True,False,False,True,True,2,3,8,-36,False,2023-12-17 19:38:21.679195
True,False,True,False,True,True,True,5,2,7,-33,False,2023-12-17 19:38:36.744079
True,True,True,False,True,True,True,2,1,2,-14,False,2023-12-17 19:38:51.801499
False,True,True,False,True,True,True,1,2,7,-33,False,2023-12-17 19:39:06.857650
False,True,False,False,True,True,True,3,2,7,-32,False,2023-12-17 19:39:21.927982
False,False,False,False,True,True,True,2,3,12,-51,False,2023-12-17 19:39:36.985551
False,False,False,True,True,True,True,4,2,10,-44,False,2023-12-17 19:39:52.053805
False,False,True,True,True,True,True,3,2,10,-45,False,2023-12-17 19:40:07.110209
False,True,True,True,True,True,True,2,1,5,-26,False,2023-12-17 19:40:22.179607
False,True,True,True,True,True,True,0,1,5,-26,False,2023-12-17 19:40:37.247355
False,True,True,True,False,True,True,5,1,5,-25,False,2023-12-17 19:40:52.308819
False,True,True,True,False,False,True,6,1,5,-24,False,2023-12-17 19:41:07.368527
False,True,True,True,False,True,True,6,1,5,-25,False,2023-12-17 19:41:22.444616
False,False,True,True,False,True,True,2,2,10,-44,False,2023-12-17 19:41:37.530231
False,False,True,True,True,True,True,5,2,10,-45,False,2023-12-17 19:41:52.586659
False,False,True,True,True,False,True,6,2,10,-44,False,2023-12-17 19:42:07.642276
False,False,True,True,False,False,True,5,2,10,-43,False,2023-12-17 19:42:22.692645
False,True,True,True,False,False,True,2,1,5,-24,False,2023-12-17 19:42:37.755280
False,True,True,True,True,False,True,5,1,5,-25,False,2023-12-17 19:42:52.820927
False,True,True,True,True,False,True,0,1,5,-25,False,2023-12-17 19:43:07.887629
False,True,True,True,False,False,True,5,1,5,-24,False,2023-12-17 19:43:22.956447
True,True,True,True,False,False,True,1,1,1,-9,False,2023-12-17 19:43:38.014981
True,True,True,True,True,False,True,5,0,0,4,True,2023-12-17 19:43:53.089693
False,True,False,False,False,False,False,2,5,14,-57,False,2023-12-17 19:44:08.160247
False,True,False,False,False,False,False,0,5,14,-57,False,2023-12-17 19:44:23.233152
False,True,False,True,False,False,False,4,4,12,-50,False,2023-12-17 19:44:38.297345
False,True,False,True,False,True,False,6,2,6,-27,False,2023-12-17 19:44:53.353546
False,True,False,True,False,True,True,7,2,6,-28,False,2023-12-17 19:45:08.412935
False,True,False,False,False,True,True,4,3,8,-35,False,2023-12-17 19:45:23.473519
False,True,False,False,False,True,False,7,3,8,-34,False,2023-12-17 19:45:38.529914
False,True,False,False,False,True,True,7,3,8,-35,False,2023-12-17 19:45:53.598057
False,True,True,False,False,True,True,3,2,7,-32,False,2023-12-17 19:46:08.680792
False,True,True,True,False,True,True,4,1,5,-25,False,2023-12-17 19:46:23.744510
False,True,True,True,True,True,True,5,1,5,-26,False,2023-12-17 19:46:38.805464
False,True,True,True,True,True,False,7,1,5,-25,False,2023-12-17 19:46:53.914001
True,True,True,True,True,True,False,1,0,0,4,True,2023-12-17 19:47:08.977575
True,False,False,False,False,False,False,1,5,14,-57,False,2023-12-17 19:47:24.050191
True,False,False,False,False,False,True,7,3,8,-34,False,2023-12-17 19:47:39.127587
True,False,True,False,False,False,True,3,3,8,-35,False,2023-12-17 19:47:54.212697
True,False,True,False,False,False,True,0,3,8,-35,False,2023-12-17 19:48:09.275042
True,False,False,False,False,False,True,3,3,8,-34,False,2023-12-17 19:48:24.347378
True,True,False,False,False,False,True,2,2,3,-15,False,2023-12-17 19:48:39.407380
True,True,False,True,False,False,True,4,2,2,-12,False,2023-12-17 19:48:54.466883
True,True,False,False,False,False,True,4,2,3,-15,False,2023-12-17 19:49:09.526973
False,True,False,False,False,False,True,1,3,8,-34,False,2023-12-17 19:49:24.586576
False,True,False,False,True,False,True,5,2,7,-31,False,2023-12-17 19:49:39.645868
True,True,False,False,True,False,True,1,1,2,-12,False,2023-12-17 19:49:54.709507
True,True,False,False,True,False,True,0,1,2,-12,False,2023-12-17 19:50:09.772949
True,True,False,True,True,False,True,4,0,0,5,True,2023-12-17 19:50:24.829337
True,False,False,False,False,False,False,1,6,17,-69,False,2023-12-17 19:50:39.890645
True,False,False,False,False,True,False,6,3,8,-34,False,2023-12-17 19:50:54.951589
True,True,False,False,False,True,False,2,2,3,-15,False,2023-12-17 19:51:10.037590
True,True,False,False,False,True,False,0,2,3,-15,False,2023-12-17 19:51:25.116376
True,True,True,False,False,True,False,3,2,3,-16,False,2023-12-17 19:51:40.173829
True,False,True,False,False,True,False,2,3,8,-35,False,2023-12-17 19:51:55.236385
False,False,True,False,False,True,False,1,3,12,-50,False,2023-12-17 19:52:10.299512
False,False,True,False,False,True,True,7,3,12,-51,False,2023-12-17 19:52:25.353912
False,False,True,True,False,True,True,4,2,10,-44,False,2023-12-17 19:52:40.409241
False,False,True,True,False,True,True,0,2,10,-44,False,2023-12-17 19:52:55.466143
False,False,True,False,False,True,True,4,3,12,-51,False,2023-12-17 19:53:10.524860
False,False,True,False,True,True,True,5,3,12,-52,False,2023-12-17 19:53:25.585291
False,False,False,False,True,True,True,3,3,12,-51,False,2023-12-17 19:53:40.643289
False,False,True,False,True,True,True,3,3,12,-52,False,2023-12-17 19:53:55.711150
False,False,True,True,True,True,True,4,2,10,-45,False,2023-12-17 19:54:10.772872
False,False,True,True,False,True,True,5,2,10,-44,False,2023-12-17 19:54:25.857986
False,True,True,True,False,True,True,2,1,5,-25,False,2023-12-17 19:54:40.922570
False,True,True,True,False,True,True,0,1,5,-25,False,2023-12-17 19:54:56.003166
False,True,True,False,False,True,True,4,2,7,-32,False,2023-12-17 19:55:11.078059
False,True,True,False,True,True,True,5,2,7,-33,False,2023-12-17 19:55:26.145890
False,True,True,False,True,False,True,6,2,7,-32,False,2023-12-17 19:55:41.209125
False,True,False,False,True,False,True,3,2,7,-31,False,2023-12-17 19:55:56.285871
False,True,False,False,True,False,False,7,4,13,-54,False,2023-12-17 19:56:11.346104
False,True,False,False,True,False,False,0,4,13,-54,False,2023-12-17 19:56:26.407685
False,True,False,False,True,True,False,6,2,7,-31,False,2023-12-17 19:56:41.462463
False,True,False,False,True,True,True,7,2,7,-32,False,2023-12-17 19:56:56.530036
False,True,False,False,True,False,True,6,2,7,-31,False,2023-12-17 19:57:11.588011
False,True,False,False,False,False,True,5,3,8,-34,False,2023-12-17 19:57:26.680721
False,True,False,False,False,False,False,7,5,14,-57,False,2023-12-17 19:57:41.753074
False,True,False,False,False,True,False,6,3,8,-34,False,2023-12-17 19:57:56.840213
False,True,True,False,False,True,False,3,2,7,-31,False,2023-12-17 19:58:11.927371
False,True,True,True,False,True,False,4,1,5,-24,False,2023-12-17 19:58:26.983492
False,True,False,True,False,True,False,3,2,6,-27,False,2023-12-17 19:58:42.045111
False,True,False,False,False,True,False,4,3,8,-34,False,2023-12-17 19:58:57.103919
False,False,False,False,False,True,False,2,4,13,-53,False,2023-12-17 19:59:12.171809
True,False,False,False,False,True,False,1,3,8,-34,False,2023-12-17 19:59:27.228647
True,False,False,True,False,True,False,4,2,6,-27,False,2023-12-17 19:59:42.308725
True,False,True,True,False,True,False,3,1,5,-24,False,2023-12-17 19:59:57.378031
True,False,True,True,False,False,False,6,3,11,-47,False,2023-12-17 20:00:12.436752
True,False,False,True,False,False,False,3,5,15,-62,False,2023-12-17 20:00:27.494156
True,True,False,True,False,False,False,2,3,7,-31,False,2023-12-17 20:00:42.564810
True,True,False,True,False,False,True,7,1,1,-8,False,2023-12-17 20:00:57.628088
True,True,False,True,False,False,False,7,3,7,-31,False,2023-12-17 20:01:12.698682
True,True,False,False,False,False,False,4,4,9,-38,False,2023-12-17 20:01:27.761390
True,True,False,False,False,True,False,6,2,3,-15,False,2023-12-17 20:01:42.838652
True,True,False,True,False,True,False,4,1,1,-8,False,2023-12-17 20:01:57.901041
True,True,False,True,True,True,False,5,0,0,5,True,2023-12-17 20:02:12.960470
True,False,False,False,False,False,False,1,6,17,-69,False,2023-12-17 20:02:28.026326
True,False,False,True,False,False,False,4,5,15,-62,False,2023-12-17 20:02:43.102497
False,False,False,True,False,False,False,1,6,20,-81,False,2023-12-17 20:02:58.173355
False,False,False,True,False,True,False,6,4,14,-58,False,2023-12-17 20:03:13.238840
False,False,True,True,False,True,False,3,2,10,-43,False,2023-12-17 20:03:28.309654
False,False,False,True,False,True,False,3,3,11,-46,False,2023-12-17 20:03:43.372836
False,True,False,True,False,True,False,2,2,6,-27,False,2023-12-17 20:03:58.439061
False,False,False,True,False,True,False,2,3,11,-46,False,2023-12-17 20:04:13.501290
True,False,False,True,False,True,False,1,2,6,-27,False,2023-12-17 20:04:28.561936
True,False,False,True,False,True,True,7,2,6,-28,False,2023-12-17 20:04:43.621403
True,False,False,True,False,True,False,7,2,6,-27,False,2023-12-17 20:04:58.687692
True,False,False,True,False,False,False,6,5,15,-62,False,2023-12-17 20:05:13.747975
True,False,False,False,False,False,False,4,6,17,-69,False,2023-12-17 20:05:28.807801
True,False,False,False,False,False,False,0,6,17,-69,False,2023-12-17 20:05:43.897951
True,True,False,False,False,False,False,2,4,9,-38,False,2023-12-17 20:05:58.958194
True,True,False,False,False,False,True,7,2,3,-15,False,2023-12-17 20:06:14.031933
True,False,False,False,False,False,True,2,3,8,-34,False,2023-12-17 20:06:29.091380
True,True,False,False,False,False,True,2,2,3,-15,False,2023-12-17 20:06:44.147338
True,True,False,False,False,False,False,7,4,9,-38,False,2023-12-17 20:06:59.221408
True,True,False,False,False,True,False,6,2,3,-15,False,2023-12-17 20:07:14.284205
False,True,False,False,False,True,False,1,3,8,-34,False,2023-12-17 20:07:29.343394
False,True,False,False,False,False,False,6,5,14,-57,False,2023-12-17 20:07:44.406233
False,True,False,False,False,False,True,7,3,8,-34,False,2023-12-17 20:07:59.460996
False,True,True,False,False,False,True,3,2,7,-31,False,2023-12-17 20:08:14.519403
False,True,True,False,True,False,True,5,2,7,-32,False,2023-12-17 20:08:29.580950
False,True,True,True,True,False,True,4,1,5,-25,False,2023-12-17 20:08:44.644222
False,False,True,True,True,False,True,2,2,10,-44,False,2023-12-17 20:08:59.706611
False,False,True,True,True,False,True,0,2,10,-44,False,2023-12-17 20:09:14.770179
False,True,True,True,True,False,True,2,1,5,-25,False,2023-12-17 20:09:29.835933
False,True,True,False,True,False,True,4,2,7,-32,False,2023-12-17 20:09:44.901474
False,False,True,False,True,False,True,2,3,12,-51,False,2023-12-17 20:09:59.978342
False,True,True,False,True,False,True,2,2,7,-32,False,2023-12-17 20:10:15.054727
False,True,True,False,False,False,True,5,3,8,-35,False,2023-12-17 20:10:30.131916
False,True,True,False,False,True,True,6,3,8,-36,False,2023-12-17 20:10:45.195111
False,False,True,False,False,True,True,2,4,13,-55,False,2023-12-17 20:11:00.267894
False,False,False,False,False,True,True,3,4,13,-54,False,2023-12-17 20:11:15.359979
False,False,True,False,False,True,True,3,4,13,-55,False,2023-12-17 20:11:30.460771
False,False,True,False,False,False,True,6,4,13,-54,False,2023-12-17 20:11:45.550384
True,False,True,False,False,False,True,1,2,7,-31,False,2023-12-17 20:12:00.625326
True,False,True,False,False,False,False,7,4,13,-54,False,2023-12-17 20:12:15.691771
True,False,False,False,False,False,False,3,6,17,-69,False,2023-12-17 20:12:30.759082
True,False,False,False,False,False,True,7,3,8,-34,False,2023-12-17 20:12:45.840791
True,False,False,True,False,False,True,4,2,6,-27,False,2023-12-17 20:13:00.901164
True,True,False,True,False,False,True,2,1,1,-8,False,2023-12-17 20:13:15.977679
False,True,False,True,False,False,True,1,2,6,-27,False,2023-12-17 20:13:31.052102
False,True,False,True,False,False,True,0,2,6,-27,False,2023-12-17 20:13:46.117138
False,True,False,True,True,False,True,5,1,5,-24,False,2023-12-17 20:14:01.180775
False,True,True,True,True,False,True,3,1,5,-25,False,2023-12-17 20:14:16.246667
False,True,False,True,True,False,True,3,1,5,-24,False,2023-12-17 20:14:31.308175
False,True,False,True,True,False,False,7,3,11,-47,False,2023-12-17 20:14:46.386676
False,True,False,True,True,False,False,0,4,14,-59,False,2023-12-17 20:15:01.480556
False,True,False,True,False,False,False,5,5,15,-62,False,2023-12-17 20:15:16.537204
False,True,False,True,True,False,False,5,4,14,-59,False,2023-12-17 20:15:31.595697
False,True,False,False,True,False,False,4,5,16,-66,False,2023-12-17 20:15:46.657459
False,True,True,False,True,False,False,3,4,13,-55,False,2023-12-17 20:16:01.737434
False,False,True,False,True,False,False,2,6,21,-86,False,2023-12-17 20:16:16.800739
False,False,True,False,True,False,True,7,3,12,-51,False,2023-12-17 20:16:31.856426
False,False,True,False,True,True,True,6,3,12,-52,False,2023-12-17 20:16:46.917882
True,False,True,False,True,True,True,1,2,7,-33,False,2023-12-17 20:17:01.995316
True,False,True,False,True,True,False,7,2,7,-32,False,2023-12-17 20:17:17.058124
True,False,True,False,True,False,False,6,4,13,-55,False,2023-12-17 20:17:32.118998
True,False,True,False,False,False,False,5,4,13,-54,False,2023-12-17 20:17:47.174733
False,False,True,False,False,False,False,1,7,22,-89,False,2023-12-17 20:18:02.243936
False,True,True,False,False,False,False,2,5,14,-58,False,2023-12-17 20:18:17.307099
False,False,True,False,False,False,False,2,7,22,-89,False,2023-12-17 20:18:32.364032
False,False,True,False,False,True,False,6,4,13,-54,False,2023-12-17 20:18:47.459377
False,False,True,False,False,False,False,6,7,22,-89,False,2023-12-17 20:19:02.552716
True,False,True,False,False,False,False,1,5,16,-66,False,2023-12-17 20:19:17.620031
True,False,True,False,False,False,False,0,4,13,-54,False,2023-12-17 20:19:32.686258
True,True,True,False,False,False,False,2,3,8,-35,False,2023-12-17 20:19:47.744844
False,True,True,False,False,False,False,1,6,17,-70,False,2023-12-17 20:20:02.814446
False,True,True,True,False,False,False,4,5,15,-63,False,2023-12-17 20:20:17.890385
False,True,True,False,False,False,False,4,6,17,-70,False,2023-12-17 20:20:32.967124
False,True,True,False,True,False,False,5,4,13,-55,False,2023-12-17 20:20:48.031647
False,True,False,False,True,False,False,3,4,13,-54,False,2023-12-17 20:21:03.101677
False,False,False,False,True,False,False,2,6,21,-85,False,2023-12-17 20:21:18.164675
False,True,False,False,True,False,False,2,4,13,-54,False,2023-12-17 20:21:33.235298
False,True,False,False,True,False,True,7,2,7,-31,False,2023-12-17 20:21:48.295606
False,True,False,False,True,True,True,6,2,7,-32,False,2023-12-17 20:22:03.354132
True,True,False,False,True,True,True,1,1,2,-13,False,2023-12-17 20:22:18.415215
True,True,False,True,True,True,True,4,0,0,4,True,2023-12-17 20:22:33.482164
True,False,False,False,False,False,False,1,4,11,-45,False,2023-12-17 20:22:48.541500
True,False,False,False,False,True,False,6,6,17,-70,False,2023-12-17 20:23:03.603756
True,False,False,False,True,True,False,5,2,7,-31,False,2023-12-17 20:23:18.659937
True,False,False,True,True,True,False,4,1,5,-24,False,2023-12-17 20:23:33.726160
True,False,False,False,True,True,False,4,2,7,-31,False,2023-12-17 20:23:48.788390
True,False,False,False,True,True,True,7,2,7,-32,False,2023-12-17 20:24:03.854615
True,True,False,False,True,True,True,2,1,2,-13,False,2023-12-17 20:24:18.963154
True,True,True,False,True,True,True,3,1,2,-14,False,2023-12-17 20:24:34.022028
True,True,True,False,False,True,True,5,1,2,-13,False,2023-12-17 20:24:49.084316
False,True,True,False,False,True,True,1,3,8,-36,False,2023-12-17 20:25:04.149480
False,True,False,False,False,True,True,3,3,8,-35,False,2023-12-17 20:25:19.215811
False,True,False,False,False,True,True,0,3,8,-35,False,2023-12-17 20:25:34.270843
True,True,False,False,False,True,True,1,2,3,-16,False,2023-12-17 20:25:49.325823
True,False,False,False,False,True,True,2,3,8,-35,False,2023-12-17 20:26:04.380470
True,False,False,True,False,True,True,4,2,6,-28,False,2023-12-17 20:26:19.444146
True,False,False,False,False,True,True,4,3,8,-35,False,2023-12-17 20:26:34.507455
True,False,False,False,True,True,True,5,2,7,-32,False,2023-12-17 20:26:49.577856
True,False,True,False,True,True,True,3,2,7,-33,False,2023-12-17 20:27:04.640297
True,False,True,True,True,True,True,4,1,5,-26,False,2023-12-17 20:27:19.724314
True,True,True,True,True,True,True,2,0,0,3,False,2023-12-17 20:27:34.779518
True,True,True,True,True,True,False,7,0,0,4,True,2023-12-17 20:27:49.836947
True,False,False,False,False,False,False,1,6,17,-69,False,2023-12-17 20:28:04.900550
False,False,False,False,False,False,False,1,7,22,-88,False,2023-12-17 20:28:19.963079
False,False,False,False,True,False,False,5,6,21,-85,False,2023-12-17 20:28:35.021708
False,False,True,False,True,False,False,3,6,21,-86,False,2023-12-17 20:28:50.090156
False,False,True,False,True,False,False,0,6,21,-86,False,2023-12-17 20:29:05.155263
False,False,True,True,True,False,False,4,5,19,-79,False,2023-12-17 20:29:20.215729
False,False,True,True,True,True,False,6,2,10,-44,False,2023-12-17 20:29:35.274837
False,True,True,True,True,True,False,2,1,5,-25,False,2023-12-17 20:29:50.349817
